f_fft;PSDfft;fm;PSDm;fw;PSDw
5.58768748161945;0.246633884301794;5.58768748161945;0.246633884300945;5.58768748161945;0.495427455285331
5.68571708656014;0.563103465887945;5.68571708656014;0.563103465882416;5.68571708656014;0.482372796603594
5.78374669150083;0.393243464872843;5.78374669150083;0.393243464867762;5.78374669150083;0.4662069568811
5.88177629644152;0.0400283391199208;5.88177629644152;0.0400283391189149;5.88177629644152;0.447068151689785
5.97980590138222;0.456239442224862;5.97980590138222;0.456239442221784;5.97980590138222;0.425636078428575
6.07783550632291;0.229535662193825;6.07783550632291;0.229535662192918;6.07783550632291;0.403067421194214
6.1758651112636;0.0823385763328683;6.1758651112636;0.0823385763324865;6.1758651112636;0.380860925896003
6.27389471620429;0.0308900985659946;6.27389471620429;0.0308900985654201;6.27389471620429;0.36067627410558
6.37192432114499;0.0689178663259021;6.37192432114499;0.0689178663254061;6.37192432114499;0.344137606510052
6.46995392608568;0.0212175119418932;6.46995392608568;0.0212175119414426;6.46995392608568;0.332653752961157
6.56798353102637;0.0392909427930943;6.56798353102637;0.0392909427929522;6.56798353102637;0.327282817311574
6.66601313596706;0.250370450219567;6.66601313596706;0.250370450217189;6.66601313596706;0.328659411251617
6.76404274090775;0.0872312593883991;6.76404274090775;0.0872312593868109;6.76404274090775;0.336990071638244
6.86207234584845;0.118734103910103;6.86207234584845;0.118734103907424;6.86207234584845;0.352108513682899
6.96010195078914;0.0769139560642836;6.96010195078914;0.0769139560630244;6.96010195078914;0.373570097514644
7.05813155572983;0.154284605115813;7.05813155572983;0.154284605113256;7.05813155572983;0.400756920424762
7.15616116067052;0.068618437418555;7.15616116067052;0.0686184374163539;7.15616116067052;0.432963377003659
7.25419076561121;0.180497118894889;7.25419076561121;0.180497118891909;7.25419076561121;0.469437743494614
7.35222037055191;0.615970156872128;7.35222037055191;0.615970156859711;7.35222037055191;0.509367629753298
7.4502499754926;0.654614500452725;7.4502499754926;0.654614500440108;7.4502499754926;0.551813618351525
7.54827958043329;0.00985180131185065;7.54827958043329;0.00985180131168675;7.54827958043329;0.595612369419799
7.64630918537398;0.16079560179517;7.64630918537398;0.160795601793155;7.64630918537398;0.639283637568226
7.74433879031467;0.187248810784245;7.74433879031467;0.187248810782504;7.74433879031467;0.680981197258283
7.84236839525537;0.0905005721081872;7.84236839525537;0.0905005721073777;7.84236839525537;0.718523262174121
7.94039800019606;0.205621229070138;7.94039800019606;0.20562122906472;7.94039800019606;0.749523525617019
8.03842760513675;0.673561498837608;8.03842760513675;0.673561498831889;8.03842760513675;0.771621880370289
8.13645721007744;0.827785998144529;8.13645721007744;0.827785998134329;8.13645721007744;0.782788796430128
8.23448681501814;0.0341408672544041;8.23448681501814;0.0341408672542902;8.23448681501814;0.78165504463706
8.33251641995883;1.09064674715692;8.33251641995883;1.09064674713313;8.33251641995883;0.76780460874387
8.43054602489952;0.896067777531759;8.43054602489952;0.896067777511349;8.43054602489952;0.741967324846168
8.52857562984021;0.0211034543073183;8.52857562984021;0.0211034543066989;8.52857562984021;0.706060453681691
8.6266052347809;0.51574336533599;8.6266052347809;0.515743365326937;8.6266052347809;0.663053282930296
8.7246348397216;0.702543549517925;8.7246348397216;0.702543549502744;8.7246348397216;0.616661312841024
8.82266444466229;0.737597032282705;8.82266444466229;0.7375970322625;8.82266444466229;0.570910005865613
8.92069404960298;0.0424206362679398;8.92069404960298;0.0424206362663966;8.92069404960298;0.52963543081008
9.01872365454367;0.140141621755423;9.01872365454367;0.140141621750172;9.01872365454367;0.496004511638981
9.11675325948436;0.11136503365968;9.11675325948436;0.111365033656256;9.11675325948436;0.472137609379534
9.21478286442506;0.22825492891429;9.21478286442506;0.228254928908415;9.21478286442506;0.458900681910229
9.31281246936575;0.00237940243808276;9.31281246936575;0.0023794024380849;9.31281246936575;0.455906366764579
9.41084207430644;0.0516618799315624;9.41084207430644;0.0516618799300322;9.41084207430644;0.461728556184691
9.50887167924713;0.383020787864043;9.50887167924713;0.383020787855578;9.50887167924713;0.474300065854137
9.60690128418782;0.0465868865030076;9.60690128418782;0.0465868865018519;9.60690128418782;0.491434163703273
9.70493088912852;0.470129641277935;9.70493088912852;0.470129641268937;9.70493088912852;0.51139266481904
9.80296049406921;0.501104316119081;9.80296049406921;0.501104316111342;9.80296049406921;0.533418141271268
9.9009900990099;0.167640194737483;9.9009900990099;0.167640194734386;9.9009900990099;0.558154986269037
9.99901970395059;0.887381179545273;9.99901970395059;0.887381179528367;9.99901970395059;0.587900848878296
10.0970493088913;0.361079000905571;10.0970493088913;0.361079000890732;10.0970493088913;0.626652296313289
10.195078913832;0.211722847467096;10.195078913832;0.211722847458446;10.195078913832;0.679932306884535
10.2931085187727;0.4106044009112;10.2931085187727;0.410604400908156;10.2931085187727;0.754409040414513
10.3911381237134;0.303711270376021;10.3911381237134;0.303711270370247;10.3911381237134;0.857333414063196
10.4891677286541;0.0471101353211009;10.4891677286541;0.0471101353196541;10.4891677286541;0.995836994870644
10.5871973335947;0.300064831397765;10.5871973335947;0.300064831389412;10.5871973335947;1.17614238269186
10.6852269385354;0.19274653729997;10.6852269385354;0.192746537294636;10.6852269385354;1.402746751203
10.7832565434761;0.0706349117460413;10.7832565434761;0.070634911743639;10.7832565434761;1.67764626538873
10.8812861484168;0.335163682612555;10.8812861484168;0.335163682606947;10.8812861484168;1.99967439697909
10.9793157533575;0.470126854457392;10.9793157533575;0.470126854452184;10.9793157533575;2.36402918639774
11.0773453582982;1.53307497850237;11.0773453582982;1.53307497846585;11.0773453582982;2.76206079779279
11.1753749632389;1.31545073549552;11.1753749632389;1.31545073546534;11.1753749632389;3.18137863840514
11.2734045681796;0.758076834413253;11.2734045681796;0.758076834398738;11.2734045681796;3.60631500800783
11.3714341731203;0.727463879354614;11.3714341731203;0.727463879339221;11.3714341731203;4.01874958941732
11.469463778061;2.91383627045891;11.469463778061;2.91383627037515;11.469463778061;4.39925834282161
11.5674933830017;1.27157253954722;11.5674933830017;1.27157253950273;11.5674933830017;4.72850625452232
11.6655229879424;1.75210852250014;11.6655229879424;1.75210852247728;11.6655229879424;4.98876257899046
11.763552592883;6.96923583076139;11.763552592883;6.96923583055627;11.763552592883;5.16538717821765
11.8615821978237;1.83337973429556;11.8615821978237;1.83337973425974;11.8615821978237;5.24812409342575
11.9596118027644;6.15029797066369;11.9596118027644;6.15029797048756;11.9596118027644;5.23204812641215
12.0576414077051;5.27586543428888;12.0576414077051;5.27586543409249;12.0576414077051;5.11804300808522
12.1556710126458;1.19076876932045;12.1556710126458;1.19076876927528;12.1556710126458;4.91274260733595
12.2537006175865;2.89636457869887;12.2537006175865;2.89636457862187;12.2537006175865;4.62793256383176
12.3517302225272;0.772363068677581;12.3517302225272;0.772363068668378;12.3517302225272;4.27947879751077
12.4497598274679;1.51583571732296;12.4497598274679;1.51583571725823;12.4497598274679;3.88591047090589
12.5477894324086;0.37461754025027;12.5477894324086;0.374617540239288;12.5477894324086;3.46682798612162
12.6458190373493;3.8562431863365;12.6458190373493;3.85624318623828;12.6458190373493;3.04132423219196
12.74384864229;0.128868144282059;12.74384864229;0.128868144280514;12.74384864229;2.62659671611641
12.8418782472307;0.0933393986805653;12.8418782472307;0.0933393986781917;12.8418782472307;2.23689161349564
12.9399078521714;0.158506276256963;12.9399078521714;0.158506276253658;12.9399078521714;1.88286502554136
13.037937457112;0.160378096236479;13.037937457112;0.160378096232897;13.037937457112;1.57138200680726
13.1359670620527;0.203719891735054;13.1359670620527;0.20371989172831;13.1359670620527;1.30571169339929
13.2339966669934;0.804137182343886;13.2339966669934;0.80413718231545;13.2339966669934;1.08602757573695
13.3320262719341;0.0894250486603532;13.3320262719341;0.0894250486549472;13.3320262719341;0.910093049695003
13.4300558768748;0.470106738846878;13.4300558768748;0.470106738827454;13.4300558768748;0.774006894947914
13.5280854818155;0.0754738030110505;13.5280854818155;0.0754738030066444;13.5280854818155;0.672899576712978
13.6261150867562;0.117717476573523;13.6261150867562;0.117717476572837;13.6261150867562;0.601503477559182
13.7241446916969;0.109391336024488;13.7241446916969;0.109391336019675;13.7241446916969;0.554560006720748
13.8221742966376;0.32671407880646;13.8221742966376;0.326714078794017;13.8221742966376;0.527065089195465
13.9202039015783;0.311424861287223;13.9202039015783;0.311424861278755;13.9202039015783;0.514384275348736
14.018233506519;0.25036866423853;14.018233506519;0.25036866423388;14.018233506519;0.512284990644564
14.1162631114597;0.152219850133573;14.1162631114597;0.152219850131534;14.1162631114597;0.516935219915276
14.2142927164004;0.0470264765666795;14.2142927164004;0.0470264765660882;14.2142927164004;0.524907553665278
14.312322321341;0.21471429397629;14.312322321341;0.214714293970503;14.312322321341;0.533209807621404
14.4103519262817;0.110015556706813;14.4103519262817;0.110015556704804;14.4103519262817;0.539344127235615
14.5083815312224;0.416008038427955;14.5083815312224;0.416008038411097;14.5083815312224;0.541380816724012
14.6064111361631;1.04979725528376;14.6064111361631;1.04979725524537;14.6064111361631;0.53802453338366
14.7044407411038;0.23151311651928;14.7044407411038;0.23151311650851;14.7044407411038;0.528650031899025
14.8024703460445;0.207197720892608;14.8024703460445;0.207197720887666;14.8024703460445;0.513291104205105
14.9004999509852;0.408362126846288;14.9004999509852;0.408362126835204;14.9004999509852;0.492576890573653
14.9985295559259;0.0630422790336378;14.9985295559259;0.0630422790311186;14.9985295559259;0.467620882506187
15.0965591608666;0.0838886457295033;15.0965591608666;0.0838886457265372;15.0965591608666;0.439876671929784
15.1945887658073;0.376947586417722;15.1945887658073;0.376947586406366;15.1945887658073;0.410978989966012
15.292618370748;0.0464852622475978;15.292618370748;0.0464852622474605;15.292618370748;0.382588487706906
15.3906479756887;0.324628734864274;15.3906479756887;0.32462873485641;15.3906479756887;0.356255029730449
15.4886775806293;0.0329475222085319;15.4886775806293;0.0329475222091366;15.4886775806293;0.333308768284444
15.58670718557;0.0342769830432284;15.58670718557;0.0342769830423563;15.58670718557;0.314782801568732
15.6847367905107;0.0735605566168051;15.6847367905107;0.0735605566144895;15.6847367905107;0.301367140082666
15.7827663954514;0.222597364055245;15.7827663954514;0.22259736404809;15.7827663954514;0.293391514040979
15.8807960003921;0.123800774993937;15.8807960003921;0.123800774989493;15.8807960003921;0.290833927194629
15.9788256053328;0.186992300181273;15.9788256053328;0.186992300176431;15.9788256053328;0.293351953812546
16.0768552102735;0.0432871403459669;16.0768552102735;0.043287140344733;16.0768552102735;0.300333681040881
16.1748848152142;0.137743171267684;16.1748848152142;0.137743171261684;16.1748848152142;0.310964373781017
16.2729144201549;0.0833364562808634;16.2729144201549;0.0833364562781128;16.2729144201549;0.324303426845446
16.3709440250956;0.226842792460201;16.3709440250956;0.226842792454768;16.3709440250956;0.339364558810494
16.4689736300363;0.107848689141446;16.4689736300363;0.107848689138611;16.4689736300363;0.3551913480558
16.567003234977;0.0410950155349564;16.567003234977;0.0410950155333933;16.567003234977;0.370920832111502
16.6650328399177;0.275755890831984;16.6650328399177;0.275755890823089;16.6650328399177;0.385830209876658
16.7630624448583;0.0653637881635823;16.7630624448583;0.0653637881626874;16.7630624448583;0.399365260333327
16.861092049799;0.396248071878455;16.861092049799;0.396248071868298;16.861092049799;0.411152906010456
16.9591216547397;0.403505748858324;16.9591216547397;0.403505748845346;16.9591216547397;0.421003149182535
17.0571512596804;0.0735494631770362;17.0571512596804;0.0735494631738758;17.0571512596804;0.428906355901288
17.1551808646211;0.0139624110274738;17.1551808646211;0.0139624110263835;17.1551808646211;0.435030156258461
17.2532104695618;0.0846832063198632;17.2532104695618;0.084683206318143;17.2532104695618;0.439716525615552
17.3512400745025;0.0976091245913624;17.3512400745025;0.0976091245877558;17.3512400745025;0.443475155954985
17.4492696794432;0.35660229474862;17.4492696794432;0.356602294741281;17.4492696794432;0.44696569566571
17.5472992843839;0.694683572209544;17.5472992843839;0.694683572181938;17.5472992843839;0.450960399840956
17.6453288893246;0.029255146701394;17.6453288893246;0.0292551466984593;17.6453288893246;0.456281106525112
17.7433584942653;0.247562302570585;17.7433584942653;0.247562302558512;17.7433584942653;0.463710122665954
17.841388099206;0.184597192671967;17.841388099206;0.184597192662799;17.841388099206;0.473882354054811
17.9394177041467;0.0507550941019292;17.9394177041467;0.0507550940973215;17.9394177041467;0.487173810866749
18.0374473090873;0.62701943295709;18.0374473090873;0.627019432932667;18.0374473090873;0.503607154311671
18.135476914028;0.0337612302030106;18.135476914028;0.0337612302008123;18.135476914028;0.522796296110555
18.2335065189687;0.423461336884187;18.2335065189687;0.423461336872847;18.2335065189687;0.543948259400238
18.3315361239094;0.0294446543858505;18.3315361239094;0.0294446543857449;18.3315361239094;0.565931877995108
18.4295657288501;0.00896365617172214;18.4295657288501;0.0089636561723456;18.4295657288501;0.587411021650329
18.5275953337908;0.810874437542696;18.5275953337908;0.810874437519138;18.5275953337908;0.60702733620453
18.6256249387315;0.0993917424960804;18.6256249387315;0.0993917424965649;18.6256249387315;0.623606701542588
18.7236545436722;0.158431950431394;18.7236545436722;0.158431950433041;18.7236545436722;0.636357074401279
18.8216841486129;0.818986769905169;18.8216841486129;0.818986769870645;18.8216841486129;0.645024514561555
18.9197137535536;0.380865420058777;18.9197137535536;0.380865420043165;18.9197137535536;0.649979213083201
19.0177433584943;0.00263605130296993;19.0177433584943;0.0026360513033965;19.0177433584943;0.652213305798718
19.115772963435;0.364825117587157;19.115772963435;0.364825117576163;19.115772963435;0.653245350915376
19.2138025683756;0.0405015410325759;19.2138025683756;0.0405015410312154;19.2138025683756;0.654940342986831
19.3118321733163;0.149854931531258;19.3118321733163;0.149854931525738;19.3118321733163;0.659266837517182
19.409861778257;0.514810274861392;19.409861778257;0.514810274835151;19.409861778257;0.668022386496967
19.5078913831977;0.284140796762824;19.5078913831977;0.284140796747454;19.5078913831977;0.682563849749288
19.6059209881384;0.598833593558985;19.6059209881384;0.598833593532618;19.6059209881384;0.70357969645344
19.7039505930791;0.0971682388377148;19.7039505930791;0.0971682388356108;19.7039505930791;0.730937152411563
19.8019801980198;0.239348256971146;19.8019801980198;0.239348256959961;19.8019801980198;0.76362845051583
19.9000098029605;0.114877565192527;19.9000098029605;0.114877565190286;19.9000098029605;0.799828370445624
19.9980394079012;0.397377679156008;19.9980394079012;0.39737767913526;19.9980394079012;0.837060955023684
20.0960690128419;0.112839218753701;20.0960690128419;0.112839218748257;20.0960690128419;0.872458387783284
20.1940986177826;0.0158603968557153;20.1940986177826;0.0158603968531166;20.1940986177826;0.903081451825516
20.2921282227233;0.346945339143301;20.2921282227233;0.346945339127142;20.2921282227233;0.926260851632388
20.390157827664;2.37260812630403;20.390157827664;2.37260812621516;20.390157827664;0.939913882829908
20.4881874326046;1.57449630911204;20.4881874326046;1.5744963090513;20.4881874326046;0.942792804390735
20.5862170375453;0.268699926223926;20.5862170375453;0.268699926205049;20.5862170375453;0.934630118355466
20.684246642486;0.661578862295349;20.684246642486;0.661578862262785;20.684246642486;0.916160821311915
20.7822762474267;0.0183495813039908;20.7822762474267;0.0183495813020943;20.7822762474267;0.88902029004092
20.8803058523674;0.076498326102048;20.8803058523674;0.076498326100007;20.8803058523674;0.855535559558489
20.9783354573081;0.534337609510252;20.9783354573081;0.534337609496873;20.9783354573081;0.818443761793807
21.0763650622488;0.0165786424354744;21.0763650622488;0.016578642432859;21.0763650622488;0.780581293276396
21.1743946671895;0.390932686441724;21.1743946671895;0.390932686431272;21.1743946671895;0.744588973866363
21.2724242721302;0.179208798412174;21.2724242721302;0.179208798407791;21.2724242721302;0.712671891073164
21.3704538770709;0.753025415574734;21.3704538770709;0.753025415541053;21.3704538770709;0.686439477457225
21.4684834820116;0.3955575290108;21.4684834820116;0.395557528984032;21.4684834820116;0.666834778444042
21.5665130869523;0.145061677765102;21.5665130869523;0.145061677762912;21.5665130869523;0.654145649923091
21.664542691893;0.049665268891692;21.664542691893;0.0496652688891817;21.664542691893;0.648078304773909
21.7625722968336;0.406108643281979;21.7625722968336;0.40610864326216;21.7625722968336;0.647867546750167
21.8606019017743;0.61127224092623;21.8606019017743;0.611272240896664;21.8606019017743;0.652398782124474
21.958631506715;0.0865454726228211;21.958631506715;0.0865454726168451;21.958631506715;0.660323256065822
22.0566611116557;0.439853942820146;22.0566611116557;0.439853942804963;22.0566611116557;0.670157312180229
22.1546907165964;0.220318158106439;22.1546907165964;0.220318158088843;22.1546907165964;0.680365648225833
22.2527203215371;0.678554442210404;22.2527203215371;0.678554442180542;22.2527203215371;0.6894347579806
22.3507499264778;0.686468585202029;22.3507499264778;0.686468585163315;22.3507499264778;0.695944419498495
22.4487795314185;0.254778075263342;22.4487795314185;0.254778075245255;22.4487795314185;0.698642226406365
22.5468091363592;0.404280503687423;22.5468091363592;0.404280503658675;22.5468091363592;0.696520280283606
22.6448387412999;0.133016195210817;22.6448387412999;0.133016195202989;22.6448387412999;0.688886732417794
22.7428683462406;0.641364157561439;22.7428683462406;0.6413641575441;22.7428683462406;0.675420450950325
22.8408979511813;0.0818211033707179;22.8408979511813;0.0818211033607071;22.8408979511813;0.656196518381763
22.9389275561219;0.900631211652054;22.9389275561219;0.900631211619621;22.9389275561219;0.631674024129182
23.0369571610626;0.476103879846676;23.0369571610626;0.47610387982906;23.0369571610626;0.602644716700827
23.1349867660033;0.106266428487129;23.1349867660033;0.10626642848066;23.1349867660033;0.570149386612469
23.233016370944;0.151652780642512;23.233016370944;0.15165278063276;23.233016370944;0.535375793443767
23.3310459758847;0.0678995802481493;23.3310459758847;0.0678995802474749;23.3310459758847;0.499555361443475
23.4290755808254;0.0180707915858988;23.4290755808254;0.0180707915827025;23.4290755808254;0.463874689289563
23.5271051857661;0.0897904317705467;23.5271051857661;0.0897904317705937;23.5271051857661;0.429412541779129
23.6251347907068;0.704146339010295;23.6251347907068;0.70414633896811;23.6251347907068;0.397105124584279
23.7231643956475;0.258154963431119;23.7231643956475;0.258154963415385;23.7231643956475;0.367734562159724
23.8211940005882;0.159490023659025;23.8211940005882;0.159490023651575;23.8211940005882;0.341930043607153
23.9192236055289;0.000978665774089755;23.9192236055289;0.000978665773818688;23.9192236055289;0.320169695402211
24.0172532104696;0.0289149935217444;24.0172532104696;0.0289149935199672;24.0172532104696;0.302774176002284
24.1152828154103;0.016062910624802;24.1152828154103;0.0160629106247286;24.1152828154103;0.28988914424635
24.2133124203509;0.276484399921627;24.2133124203509;0.276484399905508;24.2133124203509;0.281460968080631
24.3113420252916;0.105845530381845;24.3113420252916;0.105845530374508;24.3113420252916;0.277215811610774
24.4093716302323;0.0280732166461111;24.4093716302323;0.0280732166447219;24.4093716302323;0.276654535682549
24.507401235173;0.0477135928627933;24.507401235173;0.0477135928597919;24.507401235173;0.279073760835222
24.6054308401137;0.284826299383327;24.6054308401137;0.284826299364135;24.6054308401137;0.283617474000467
24.7034604450544;0.37947293488978;24.7034604450544;0.379472934868804;24.7034604450544;0.289355465306557
24.8014900499951;0.119912406014954;24.8014900499951;0.119912406010572;24.8014900499951;0.295377108694187
24.8995196549358;0.0690842110758342;24.8995196549358;0.0690842110739219;24.8995196549358;0.30088392789261
24.9975492598765;0.103113385202693;24.9975492598765;0.103113385198712;24.9975492598765;0.305263588183399
25.0955788648172;0.165749247442197;25.0955788648172;0.165749247434082;25.0955788648172;0.308131714407078
25.1936084697579;0.307446197500844;25.1936084697579;0.307446197481044;25.1936084697579;0.309335199372051
25.2916380746986;0.632881711745454;25.2916380746986;0.632881711698827;25.2916380746986;0.30891937879458
25.3896676796392;0.0464532398134667;25.3896676796392;0.046453239808238;25.3896676796392;0.30706920146673
25.4876972845799;0.0620807227710888;25.4876972845799;0.0620807227671412;25.4876972845799;0.304039287556786
25.5857268895206;0.0754504102068562;25.5857268895206;0.0754504102047774;25.5857268895206;0.300088478763851
25.6837564944613;0.018134174602147;25.6837564944613;0.01813417460115;25.6837564944613;0.295431302896941
25.781786099402;0.125829265393228;25.781786099402;0.125829265385918;25.781786099402;0.290212961955
25.8798157043427;0.237053695231435;25.8798157043427;0.237053695216243;25.8798157043427;0.284507904679575
25.9778453092834;0.0903438865357566;25.9778453092834;0.0903438865299588;25.9778453092834;0.27833666817055
26.0758749142241;0.194424687768712;26.0758749142241;0.194424687762112;26.0758749142241;0.271692794263483
26.1739045191648;0.0195961227354742;26.1739045191648;0.0195961227349779;26.1739045191648;0.264571628588001
26.2719341241055;0.000126198721188117;26.2719341241055;0.00012619872110467;26.2719341241055;0.256995105722414
26.3699637290462;0.362945154484221;26.3699637290462;0.362945154464477;26.3699637290462;0.249029947181853
26.4679933339869;0.062785239680074;26.4679933339869;0.0627852396755113;26.4679933339869;0.240799608498574
26.5660229389276;0.104961364606055;26.5660229389276;0.104961364597645;26.5660229389276;0.232491718580509
26.6640525438682;0.0271950870396598;26.6640525438682;0.0271950870379322;26.6640525438682;0.224362297229509
26.7620821488089;0.0678973436093059;26.7620821488089;0.0678973436065422;26.7620821488089;0.216736176818346
26.8601117537496;0.166983829299763;26.8601117537496;0.166983829293621;26.8601117537496;0.210000869699859
26.9581413586903;0.0447904319999486;26.9581413586903;0.0447904319972641;26.9581413586903;0.204589878062542
27.056170963631;0.108014457211469;27.056170963631;0.108014457206044;27.056170963631;0.200952089175372
27.1542005685717;0.0435039226439355;27.1542005685717;0.0435039226433025;27.1542005685717;0.199506684795084
27.2522301735124;0.0102671074664867;27.2522301735124;0.0102671074660576;27.2522301735124;0.200587320445827
27.3502597784531;0.00053488359021966;27.3502597784531;0.000534883590320919;27.3502597784531;0.204383908719799
27.4482893833938;0.0370886150731987;27.4482893833938;0.037088615070937;27.4482893833938;0.210893597258687
27.5463189883345;0.0787767860878961;27.5463189883345;0.0787767860837543;27.5463189883345;0.219893134320995
27.6443485932752;0.126084640773226;27.6443485932752;0.126084640767656;27.6443485932752;0.230942139982303
27.7423781982159;0.0782920169692988;27.7423781982159;0.0782920169607637;27.7423781982159;0.243421190786373
27.8404078031566;0.223953201563022;27.8404078031566;0.223953201544965;27.8404078031566;0.256601339997279
27.9384374080972;0.386881155802491;27.9384374080972;0.386881155779132;27.9384374080972;0.269734573935487
28.0364670130379;0.0683847975199875;28.0364670130379;0.0683847975164411;28.0364670130379;0.28214963809644
28.1344966179786;0.328982455869928;28.1344966179786;0.32898245584531;28.1344966179786;0.293336042930853
28.2325262229193;0.00458806373469422;28.2325262229193;0.00458806373314106;28.2325262229193;0.303001354173645
